Id,PostTypeId,CreationDate,Score,ViewCount,Tags,AnswerCount,FavoriteCount
"48274","1","2019-03-30 19:42:03","1","362","<word2vec><similarity><natural-language-process><information-retrieval><similar-documents>","0","1"
"48279","1","2019-03-30 22:29:30","1","210","<keras><scikit-learn><mlp>","2",""
"48282","1","2019-03-31 02:03:57","1","289","<python><data-mining><cross-validation>","0",""
"48286","1","2019-03-31 05:54:52","1","684","<classification><clustering><multilabel-classification><labels>","0",""
"48287","1","2019-03-31 10:51:35","0","957","<python><tensorflow><dataset><annotation>","0",""
"48288","1","2019-03-31 11:33:53","1","332","<apache-hadoop>","0",""
"48289","1","2019-03-31 11:53:14","1","140","<machine-learning><nlp><data-science-model><nltk>","0",""
"48290","1","2019-03-31 12:57:04","2","88","<machine-learning><classification><clustering><statistics>","2",""
"48292","1","2019-03-31 13:46:33","0","62","<dataset><audio-recognition><speech-to-text>","1",""
"48293","1","2019-03-31 14:02:59","3","79","<pandas><data>","1",""
"48294","1","2019-03-31 14:28:26","6","1203","<feature-selection><random-forest><feature-engineering>","3","1"
"48295","1","2019-03-31 14:30:37","1","120","<machine-learning><neural-network><deep-learning>","1",""
"48297","1","2019-03-31 15:03:52","0","67","<machine-learning><bigdata><sampling>","1",""
"58749","1","2019-09-05 17:40:12","1","39","<python><deep-learning><keras><reinforcement-learning><q-learning>","0",""
"58753","1","2019-09-05 19:04:19","2","2774","<python><scikit-learn><logistic-regression>","1",""
"58756","1","2019-09-05 20:19:49","1","26","<machine-learning><decision-trees>","0",""
"58757","1","2019-09-05 20:45:29","0","80","<regression>","0",""
"58758","1","2019-09-05 21:39:38","2","47","<machine-learning><time-series><forecasting>","0",""
"58759","1","2019-09-05 23:09:37","3","77","<machine-learning><python><anomaly-detection>","3",""
"58760","1","2019-09-05 23:23:28","1","23","<machine-learning><sequence>","0",""
"58761","1","2019-09-05 23:42:04","1","28","<dataset><open-source><crawling>","0",""
"58762","1","2019-09-06 00:36:05","0","285","<data><visualization>","1",""
"58764","1","2019-09-06 04:25:14","1","177","<optimization><gradient-descent>","3",""
"58766","1","2019-09-06 06:46:11","0","52","<machine-learning><python><scikit-learn><linear-regression><data-science-model>","1",""
"58768","1","2019-09-06 07:03:09","0","116","<predictive-modeling><random-forest><machine-learning-model>","2",""
"58772","1","2019-09-06 07:22:21","0","8","<deep-learning>","0",""
"58773","1","2019-09-06 08:20:47","0","20","<time-series><prediction>","1",""
"58775","1","2019-09-06 08:29:46","4","385","<machine-learning><nltk><tfidf>","3",""
"58777","1","2019-09-06 08:56:23","3","267","<machine-learning><python><keras><accuracy><matplotlib>","1","1"
"58781","1","2019-09-06 10:10:15","1","711","<keras><tensorflow><time-series><cnn><lstm>","1",""
"58784","1","2019-09-06 11:36:27","2","174","<machine-learning><classification><feature-selection><random-forest><predictor-importance>","1",""
"58785","1","2019-09-06 12:00:16","1","274","<deep-learning><cnn><batch-normalization>","1",""
"58786","1","2019-09-06 12:10:35","0","132","<tensorflow><computer-vision><data-science-model>","0",""
"58788","1","2019-09-06 12:26:39","0","25","<machine-learning><nlp><machine-learning-model><natural-language-process><model-selection>","1",""
"58789","1","2019-09-06 12:28:49","1","200","<python><pandas><dataframe><jupyter><image>","0",""
"58791","1","2019-09-06 12:42:40","1","58","<data-cleaning><outlier>","2",""
"58792","1","2019-09-06 13:22:46","0","42","<scikit-learn><linear-regression><logistic-regression><missing-data>","0","1"
"58794","1","2019-09-06 13:51:02","1","47","<nlp><transformer>","0",""
"58795","1","2019-09-06 13:56:08","0","153","<classification>","1",""
"58797","1","2019-09-06 15:52:14","0","11","<neural-network><deep-learning><regularization>","0",""
"58798","1","2019-09-06 16:05:19","0","92","<machine-learning><deep-learning><scikit-learn><regression><machine-learning-model>","0","2"
"58799","1","2019-09-06 16:45:57","2","41","<reinforcement-learning>","1",""
"58801","1","2019-09-06 17:08:38","0","22","<python><scikit-learn><feature-extraction><image-recognition><scipy>","0","1"
"58802","1","2019-09-06 17:58:30","0","23","<deep-learning><keras><time-series><feature-engineering><image-recognition>","0",""
"58810","1","2019-09-07 03:13:57","0","223","<deep-learning>","0","1"
"58811","1","2019-09-07 03:39:01","1","30","<python><c>","1",""
"58812","1","2019-09-07 05:18:50","1","47","<machine-learning><algorithms><mlp><convergence>","0",""
"58814","1","2019-09-07 07:24:42","0","356","<linear-regression><linear-algebra>","1",""
"58816","1","2019-09-07 08:15:17","0","26","<scikit-learn>","0",""
"58817","1","2019-09-07 08:29:12","1","28","<machine-learning><cross-validation><evaluation>","1",""
"58818","1","2019-09-07 08:59:06","0","15","<text-mining><recommender-system>","0",""
"58822","1","2019-09-07 10:30:06","2","764","<machine-learning><confusion-matrix><mathematics>","2",""
"58825","1","2019-09-07 11:10:12","1","27","<python><scikit-learn>","1",""
"58829","1","2019-09-07 14:00:09","0","35","<scikit-learn>","1",""
"58830","1","2019-09-07 15:00:38","3","294","<python><deep-learning><classification><supervised-learning><audio-recognition>","2","1"
"58832","1","2019-09-07 16:10:33","1","23","<data><reference-request><history>","1",""
"58833","1","2019-09-07 16:12:28","0","29","<optimization><reference-request><parameter-estimation><image><finetuning>","0",""
"58834","1","2019-09-07 16:16:36","0","30","<machine-learning><overfitting>","0",""
"58837","1","2019-09-07 18:20:15","0","44","<keras><recurrent-neural-net>","0",""
"58838","1","2019-09-07 18:21:14","1","1096","<machine-learning><neural-network>","2","0"
"58839","1","2019-09-07 19:50:54","0","77","<machine-learning><text-mining><evaluation><topic-model><gensim>","0",""
"58842","1","2019-09-07 21:08:05","1","68","<decision-trees>","0",""
"58843","1","2019-09-07 21:12:10","0","107","<machine-learning><decision-trees>","2",""
"58845","1","2019-09-07 21:14:44","13","12420","<tensorflow><gpu>","2","2"
"58847","1","2019-09-07 22:36:39","0","31","<hinge-loss>","1",""
"48302","1","2019-03-31 16:36:55","1","523","<python><pandas><visualization><dataframe><matplotlib>","1","1"
"48306","1","2019-03-31 18:04:40","1","427","<clustering>","0",""
"48308","1","2019-03-31 18:25:13","0","1069","<machine-learning><python><scikit-learn><numpy><scipy>","1",""
"48309","1","2019-03-31 19:03:41","5","73","<linear-regression>","2",""
"48312","1","2019-03-31 20:08:39","2","38","<machine-learning><svm><theory>","1",""
"48316","1","2019-03-31 21:40:59","4","1479","<python><dataset><data><numpy>","2",""
"48317","1","2019-03-31 22:20:22","2","314","<deep-learning><cnn><transfer-learning>","2",""
"48322","1","2019-04-01 01:23:54","2","548","<reinforcement-learning><q-learning><dqn><convergence><deepmind>","1",""
"48326","1","2019-04-01 04:47:05","0","116","<python><tensorflow><numpy>","1",""
"48328","1","2019-04-01 06:36:16","1","91","<keras><r><cnn>","0",""
"48330","1","2019-04-01 07:01:54","0","2444","<feature-selection><xgboost><feature-engineering>","1",""
"48331","1","2019-04-01 07:50:19","2","82","<machine-learning><python><scikit-learn><regression>","3",""
"48332","1","2019-04-01 08:00:03","2","51","<machine-learning><classification><training><unbalanced-classes>","2","2"
"48333","1","2019-04-01 08:29:55","0","50","<neural-network>","1",""
"48335","1","2019-04-01 09:22:09","3","12590","<python><pandas>","1",""
"48338","1","2019-04-01 09:43:40","1","373","<python><keras><tensorflow><predictive-modeling><cnn>","1",""
"48341","1","2019-04-01 11:17:57","1","27","<time-series><lstm><recurrent-neural-net><sequence-to-sequence>","0",""
"48344","1","2019-04-01 12:35:30","1","34","<classification><class-imbalance>","0","1"
"48345","1","2019-04-01 12:47:57","1","3476","<numpy><linear-algebra>","1",""
"48346","1","2019-04-01 12:55:24","4","2005","<machine-learning><keras><regression>","2",""
"48353","1","2019-04-01 13:55:55","0","56","<python><nlp><regex>","1",""
"48357","1","2019-04-01 14:34:32","1","264","<deep-learning><loss-function><hinge-loss>","1",""
"48360","1","2019-04-01 14:56:02","1","39","<association-rules><sequential-pattern-mining>","0",""
"48361","1","2019-04-01 15:25:12","2","40","<feature-engineering><feature-construction>","2",""
"48362","1","2019-04-01 16:01:44","1","1194","<dataset>","1",""
"48367","1","2019-04-01 17:08:25","2","67","<deep-learning><class-imbalance>","0","1"
"48369","1","2019-04-01 19:00:04","23","10926","<neural-network><pytorch>","1","8"
"48372","1","2019-04-01 20:06:26","0","48","<machine-learning><data-mining>","1",""
"48378","1","2019-04-01 21:45:43","1","126","<correlation>","2",""
"48379","1","2019-04-01 21:48:30","0","251","<python><nltk><tokenization>","2",""
"48384","1","2019-04-01 22:28:44","-2","121","<machine-learning><neural-network><keras><regularization>","1",""
"48385","1","2019-04-01 23:17:21","-2","753","<python><deep-learning><keras><tensorflow><cnn>","1",""
"48390","1","2019-04-02 00:18:18","3","5798","<machine-learning><python><neural-network><keras><cnn>","3","3"
"48398","1","2019-04-02 02:49:09","1","94","<outlier><isolation-forest>","1",""
"48410","1","2019-04-02 06:51:42","0","169","<deep-learning><time-series><embeddings>","1",""
"48411","1","2019-04-02 07:13:46","3","123","<recommender-system><math>","1",""
"48412","1","2019-04-02 07:21:42","2","21","<machine-learning><classification><regression>","1",""
"48420","1","2019-04-02 08:29:03","1","508","<pandas>","2",""
"48423","1","2019-04-02 08:54:24","0","558","<python><pandas><data-analysis>","4",""
"48425","1","2019-04-02 09:11:58","1","419","<orange><databases>","1",""
"48426","1","2019-04-02 09:57:17","1","127","<nlp><text-mining><word2vec><word-embeddings><gensim>","1",""
"48428","1","2019-04-02 10:47:04","1","90","<machine-learning><python><classification><xgboost>","0",""
"48429","1","2019-04-02 10:57:50","0","76","<machine-learning><python>","1","1"
"48432","1","2019-04-02 11:25:42","10","900","<multiclass-classification><online-learning>","4","2"
"48438","1","2019-04-02 12:51:08","0","39","<neural-network><deep-learning><nlp><speech-to-text>","1",""
"58853","1","2019-09-08 06:00:18","0","22","<machine-learning><python><dataset><data-science-model>","0",""
"58858","1","2019-09-08 10:53:18","-1","275","<scikit-learn><similarity><tfidf><cosine-distance><reshape>","1","1"
"58861","1","2019-09-08 15:51:44","1","936","<python><nlp><natural-language-process><named-entity-recognition>","1",""
"58862","1","2019-09-08 16:28:28","1","24","<tensorflow>","1",""
"58865","1","2019-09-08 16:42:12","0","35","<machine-learning><neural-network><computer-vision><recurrent-neural-net>","0",""
"58866","1","2019-09-08 16:43:38","0","9","<bayesian><mcmc>","0",""
"58872","1","2019-09-08 22:36:08","0","152","<classification>","1",""
"58873","1","2019-09-08 23:10:16","0","21","<text-mining><topic-model><lda><dirichlet>","0","0"
"58875","1","2019-09-09 01:25:52","0","16","<machine-learning><dataset><matlab>","0",""
"58876","1","2019-09-09 02:51:59","1","70","<neural-network><cnn><visualization><inception>","1",""
"58881","1","2019-09-09 07:09:40","1","94","<machine-learning><named-entity-recognition>","3",""
"58884","1","2019-09-09 07:34:52","9","5433","<keras><tensorflow><activation-function>","3","4"
"58890","1","2019-09-09 09:33:09","0","2786","<python><pandas><dataframe>","2",""
"58891","1","2019-09-09 09:39:27","1","156","<machine-learning><python><deep-learning><image-preprocessing>","1",""
"58894","1","2019-09-09 09:58:47","0","28","<machine-learning><python><machine-learning-model><natural-language-process>","2",""
"58900","1","2019-09-09 12:11:27","0","25","<tensorflow><java>","0",""
"58901","1","2019-09-09 12:18:25","1","90","<machine-learning><cross-validation>","1","0"
"58904","1","2019-09-09 12:55:26","2","49","<machine-learning><scikit-learn><logistic-regression><preprocessing><normalization>","1",""
"58905","1","2019-09-09 12:56:09","2","46","<k-nn>","2",""
"58907","1","2019-09-09 13:28:27","0","217","<neural-network><deep-learning><tensorflow><recommender-system>","1",""
"58909","1","2019-09-09 13:47:59","0","30","<aws><sagemaker>","0",""
"58911","1","2019-09-09 14:11:12","0","267","<deep-learning><keras>","1",""
"58912","1","2019-09-09 17:13:52","0","64","<classification>","0",""
"58913","1","2019-09-09 17:34:42","0","8","<time-series>","1",""
"58914","1","2019-09-09 17:42:28","1","23","<nlp>","0",""
"58920","1","2019-09-09 20:01:24","0","18","<cnn><convolution>","1",""
"58927","1","2019-09-09 21:15:09","0","265","<neural-network><tensorflow>","1",""
"58931","1","2019-09-09 21:53:42","0","55","<tfidf>","1",""
"58932","1","2019-09-09 22:13:04","1","1548","<keras><cnn><loss-function>","3",""
"58933","1","2019-09-09 22:40:59","0","19","<weighted-data>","0",""
"58934","1","2019-09-09 23:03:44","0","421","<r><correlation>","1",""
"58935","1","2019-09-09 23:06:56","0","10","<linear-regression><xgboost><encoding>","0",""
"58936","1","2019-09-09 23:07:51","1","32","<linear-regression>","0",""
"58938","1","2019-09-10 01:10:29","0","26","<powerbi>","1",""
"58939","1","2019-09-10 01:38:58","0","46","<tensorflow><nlp><word-embeddings><gensim><spacy>","0",""
"58944","1","2019-09-10 04:51:39","2","1565","<deep-learning><pytorch><autoencoder>","2",""
"58945","1","2019-09-10 05:26:28","0","35","<deep-learning><regression>","1",""
"58946","1","2019-09-10 05:50:45","0","16","<machine-learning><nlp><svm>","0",""
"58947","1","2019-09-10 06:21:00","0","169","<pandas>","1",""
"58948","1","2019-09-10 06:30:59","0","33","<machine-learning><tensorflow><r><logistic-regression>","1",""
"58949","1","2019-09-10 06:31:44","0","6","<regression>","0",""
"58950","1","2019-09-10 07:26:11","1","29","<multilabel-classification><information-theory>","1","0"
"58958","1","2019-09-10 08:57:18","0","37","<machine-learning><image-recognition>","1",""
"58960","1","2019-09-10 08:59:03","0","179","<python><clustering><pandas><dbscan><pickle>","2",""
"58961","1","2019-09-10 09:13:11","2","1095","<machine-learning><python><scikit-learn><accuracy>","1",""
"58965","1","2019-09-10 11:03:19","1","247","<classification><scikit-learn><xgboost><boosting><lightgbm>","0",""
"58966","1","2019-09-10 11:13:40","2","870","<classification><svm><binary>","2","1"
"58967","1","2019-09-10 11:43:52","1","18","<python><matlab><octave>","0",""
"58969","1","2019-09-10 11:51:29","1","56","<probability><bayesian>","0",""
"58971","1","2019-09-10 13:34:18","0","19","<neural-network><actor-critic>","0","1"
"58974","1","2019-09-10 13:56:00","0","32","<machine-learning><keras><encoding><matrix>","0",""
"58975","1","2019-09-10 13:57:30","0","15","<machine-learning><decision-trees><feature-engineering>","0",""
"48439","1","2019-04-02 13:03:50","1","23","<data-mining><nlp>","0",""
"48442","1","2019-04-02 13:24:54","0","364","<deep-learning><keras><r><convnet>","1",""
"48443","1","2019-04-02 13:39:33","1","32","<numerical><monte-carlo>","1",""
"48445","1","2019-04-02 13:54:17","1","74","<machine-learning><r><dummy-variables>","1",""
"48446","1","2019-04-02 14:06:00","2","1883","<machine-learning><nlp><gensim>","1","1"
"48447","1","2019-04-02 14:09:44","1","139","<python><scikit-learn><clustering><k-means>","1",""
"48450","1","2019-04-02 14:43:21","0","369","<machine-learning><neural-network>","3",""
"48454","1","2019-04-02 15:52:37","1","11","<python><correlation><sentiment-analysis>","0",""
"48457","1","2019-04-02 16:25:37","2","251","<nlp><nltk>","1","1"
"48458","1","2019-04-02 16:29:28","2","80","<neural-network><deep-learning><keras><tensorflow><vgg16>","0","1"
"48459","1","2019-04-02 16:32:16","1","512","<machine-learning><python>","2",""
"48461","1","2019-04-02 17:28:50","1","65","<neural-network><regularization><perceptron>","1",""
"48462","1","2019-04-02 17:40:09","1","113","<machine-learning><time-series><forecasting>","0",""
"48467","1","2019-04-02 19:38:15","0","363","<machine-learning><xgboost>","2","1"
"48468","1","2019-04-02 20:00:53","1","23","<machine-learning><recommender-system><apache-spark><embeddings><matrix-factorisation>","0",""
"48473","1","2019-04-02 21:58:04","0","735","<python><k-means><unsupervised-learning>","1",""
"48474","1","2019-04-02 22:07:57","1","294","<neural-network><data-mining><orange>","0",""
"48475","1","2019-04-02 23:02:33","2","76","<machine-learning><deep-learning><object-detection>","0",""
"48477","1","2019-04-03 01:15:38","1","615","<cnn><object-detection><faster-rcnn>","0","1"
"48479","1","2019-04-03 02:28:31","1","72","<machine-learning><scikit-learn><predictive-modeling><pandas>","2",""
"48480","1","2019-04-03 02:41:12","1","31","<apache-spark>","0",""
"48481","1","2019-04-03 03:18:33","1","26","<machine-learning><deep-learning><computer-vision>","1",""
"48482","1","2019-04-03 04:29:39","1","884","<loss-function>","1",""
"48486","1","2019-04-03 05:19:26","2","228","<machine-learning><regression><supervised-learning><model-selection>","0",""
"48488","1","2019-04-03 05:56:12","1","106","<time-series><training><machine-learning-model><forecasting>","1",""
"48489","1","2019-04-03 06:01:23","1","46","<machine-learning><classification><numpy><gpu>","1",""
"48501","1","2019-04-03 09:11:20","1","105","<keras><tensorflow><gpu>","0",""
"48512","1","2019-04-03 11:12:46","0","27","<machine-learning><r><cloud-computing>","1",""
"48514","1","2019-04-03 12:08:47","2","199","<machine-learning><python><statistics><distribution>","0",""
"48515","1","2019-04-03 12:27:58","1","3407","<machine-learning><neural-network><keras>","1",""
"48525","1","2019-04-03 13:36:49","4","166","<cross-validation><multiclass-classification><prediction>","1","1"
"48526","1","2019-04-03 13:41:05","0","68","<r><csv>","1",""
"48529","1","2019-04-03 14:42:28","2","269","<machine-learning><neural-network><deep-learning><data-augmentation><image-preprocessing>","1",""
"48531","1","2019-04-03 15:16:24","45","7611","<data-wrangling>","9","16"
"48533","1","2019-04-03 15:39:26","1","2720","<machine-learning><neural-network><anomaly-detection><autoencoder>","1",""
"48534","1","2019-04-03 15:41:55","0","982","<machine-learning><python><scikit-learn><decision-trees>","1",""
"48535","1","2019-04-03 15:47:41","2","381","<machine-learning><classification><class-imbalance>","1",""
"48537","1","2019-04-03 15:56:12","4","312","<deep-learning><tensorflow><jupyter>","1",""
"48543","1","2019-04-03 17:06:38","1","39","<machine-learning>","0",""
"48548","1","2019-04-03 18:56:42","4","1301","<machine-learning><self-study><books><ai>","3","2"
"48551","1","2019-04-03 19:53:49","1","1340","<python><neural-network><deep-learning><keras><tensorflow>","1",""
"48553","1","2019-04-03 20:46:30","2","160","<machine-learning><python><pandas><statistics><visualization>","1","1"
"48560","1","2019-04-04 01:40:04","1","1085","<decision-trees>","1","1"
"48562","1","2019-04-04 02:38:45","0","1329","<machine-learning><feature-engineering>","2",""
"48565","1","2019-04-04 03:11:03","2","17","<machine-learning><keras>","1",""
"48566","1","2019-04-04 04:10:28","0","315","<machine-learning><neural-network><deep-learning><cnn>","2",""
"48569","1","2019-04-04 05:16:54","2","603","<lstm><pytorch><convergence>","0","0"
"48571","1","2019-04-04 05:31:23","4","606","<cnn><opencv><image-preprocessing>","2",""
"58980","1","2019-09-10 15:13:10","1","14","<feature-scaling>","0",""
"58981","1","2019-09-10 15:14:46","0","1702","<python><keras><convnet>","3","1"
"58982","1","2019-09-10 15:20:02","1","17","<statistics>","0",""
"58983","1","2019-09-10 16:03:37","0","15","<scikit-learn>","0",""
"58984","1","2019-09-10 16:23:33","0","63","<classification><churn>","1",""
"58985","1","2019-09-10 16:33:25","0","11","<neural>","0",""
"58986","1","2019-09-10 16:42:25","0","5","<python><visualization>","0",""
"58988","1","2019-09-10 17:03:16","1","83","<machine-learning><svm>","0",""
"58994","1","2019-09-10 18:36:04","0","24","<machine-learning-model>","0",""
"59000","1","2019-09-10 20:30:20","0","32","<reinforcement-learning><finance>","0",""
"59001","1","2019-09-10 20:41:41","2","49","<machine-learning><keras><tensorflow>","2",""
"59003","1","2019-09-10 20:56:56","0","11","<machine-learning><bigdata><machine-learning-model>","0",""
"59004","1","2019-09-10 21:00:38","1","33","<machine-learning><logistic-regression><training><hyperparameter>","1",""
"59007","1","2019-09-10 21:26:44","1","2224","<machine-learning><neural-network><keras><regression>","3",""
"59008","1","2019-09-10 21:48:35","0","65","<pyspark><survival-analysis>","0",""
"60010","1","2019-09-11 04:34:27","0","35","<random-forest><xgboost><feature-engineering><feature-extraction>","1","1"
"60011","1","2019-09-11 04:45:45","1","23","<data><orange>","0",""
"60013","1","2019-09-11 05:06:30","0","57","<machine-learning>","0",""
"60015","1","2019-09-11 06:36:54","0","16","<machine-learning><neural-network><convolution>","0",""
"60017","1","2019-09-11 07:00:42","1","775","<python><keras><time-series><lstm><sequence>","1",""
"60018","1","2019-09-11 07:23:05","0","39","<pandas><dataframe><matplotlib><reshape>","1",""
"60019","1","2019-09-11 07:45:09","1","969","<python>","4",""
"60020","1","2019-09-11 07:58:43","0","119","<machine-learning><deep-learning><predictive-modeling><statistics>","2",""
"60024","1","2019-09-11 10:02:27","0","8","<classification><supervised-learning>","0",""
"60029","1","2019-09-11 10:44:18","0","196","<machine-learning><neural-network><deep-learning><statistics><computer-vision>","1",""
"60030","1","2019-09-11 10:58:38","0","29","<python><data-cleaning>","1",""
"60033","1","2019-09-11 11:02:06","0","35","<python><tensorflow><convnet><object-recognition><faster-rcnn>","0",""
"60034","1","2019-09-11 11:09:17","0","6","<excel><code>","0",""
"60035","1","2019-09-11 11:27:13","1","6809","<python><keras><tensorflow><neural>","1","1"
"60037","1","2019-09-11 11:51:52","3","32","<deep-learning><classification><keras><convnet>","0",""
"60038","1","2019-09-11 11:54:08","0","15","<machine-learning><deep-learning><machine-learning-model><word-embeddings>","0",""
"60039","1","2019-09-11 12:16:40","0","31","<python><feature-selection><correlation>","1","1"
"60044","1","2019-09-11 13:08:53","0","158","<machine-learning><linear-regression>","1",""
"60047","1","2019-09-11 14:32:46","1","38","<python><pandas>","1",""
"60048","1","2019-09-11 14:44:14","0","38","<time-series><predictive-modeling>","2",""
"60051","1","2019-09-11 15:31:05","3","50","<education>","1",""
"60052","1","2019-09-11 16:13:03","2","94","<pandas><correlation><mnist>","2",""
"60054","1","2019-09-11 16:27:20","0","39","<python><classification><keras><data-cleaning>","0",""
"60056","1","2019-09-11 16:42:32","2","22","<machine-learning><data-science-model><natural-language-process>","0","1"
"60057","1","2019-09-11 16:54:47","0","25","<python><scikit-learn><pandas>","0",""
"60058","1","2019-09-11 17:20:07","0","8","<visualization>","0",""
"60060","1","2019-09-11 18:09:01","0","11","<python><keras><data-science-model><sequence>","0",""
"60061","1","2019-09-11 18:13:17","0","10","<machine-learning><recommender-system><machine-learning-model><information-retrieval><matrix-factorisation>","0",""
"60062","1","2019-09-11 18:16:01","0","46","<keras><optimization>","0",""
"60064","1","2019-09-11 19:16:35","0","4","<r>","0",""
"60067","1","2019-09-11 19:36:52","-3","40","<python><pandas>","1",""
"60071","1","2019-09-11 20:21:04","0","365","<keras>","1",""
"60074","1","2019-09-11 20:35:17","0","110","<r><pandas><dplyr>","0",""
"60078","1","2019-09-11 22:08:01","1","23","<logistic-regression><mnist>","0",""
"60082","1","2019-09-11 23:17:20","0","12","<decision-trees>","0",""
"60083","1","2019-09-11 23:35:23","1","18","<feature-extraction><categorical-data>","0",""
"60088","1","2019-09-12 01:16:10","0","13","<nlp>","0",""
"60092","1","2019-09-12 03:09:51","0","47","<machine-learning><neural-network><classification><keras>","1",""
"60093","1","2019-09-12 03:18:18","1","140","<neural-network><bigdata><pca><dimensionality-reduction>","1","1"
"60095","1","2019-09-12 04:58:59","1","53","<dataset><bigdata>","2","2"
"60097","1","2019-09-12 05:45:43","0","34","<python><pandas>","2",""
"60099","1","2019-09-12 06:51:29","0","73","<decision-trees>","0",""
"60102","1","2019-09-12 07:04:57","0","54","<machine-learning><data-mining><clustering><unsupervised-learning><distance>","0",""
"60103","1","2019-09-12 07:18:48","0","17","<deep-learning><tensorflow><pytorch><transformer><attention-mechanism>","0",""
"60104","1","2019-09-12 07:49:29","-1","84","<machine-learning><keras><tensorflow><computer-vision>","1",""
"60107","1","2019-09-12 09:49:15","4","622","<python><scikit-learn><hyperparameter-tuning><grid-search><pipelines>","1","4"
"60108","1","2019-09-12 10:03:44","1","16","<svm>","0","1"
"48575","1","2019-04-04 06:27:53","1","234","<nlp><preprocessing>","1",""
"48584","1","2019-04-04 08:37:09","3","1401","<neural-network><deep-learning><transfer-learning><vgg16>","3",""
"48585","1","2019-04-04 08:42:17","1","1369","<time-series><similarity><distance>","1",""
"48589","1","2019-04-04 09:25:50","0","121","<neural-network><nlp><speech-to-text>","2",""
"48592","1","2019-04-04 09:37:38","6","319","<machine-learning><python><classification>","1","1"
"48602","1","2019-04-04 10:28:04","1","122","<machine-learning><statistics><self-study><mathematics>","1","3"
"48606","1","2019-04-04 12:22:01","1","141","<r><scraping>","1",""
"48609","1","2019-04-04 13:14:27","3","176","<r><data>","2",""
"48615","1","2019-04-04 15:32:30","0","37","<python><classifier>","2",""
"48621","1","2019-04-04 15:47:22","1","180","<machine-learning><dataset><missing-data>","2",""
"48624","1","2019-04-04 16:39:48","1","2595","<classification><tensorflow><svm>","1","1"
"48629","1","2019-04-04 19:17:30","1","82","<r><time-series><forecasting>","2","1"
"48633","1","2019-04-04 20:09:55","2","45","<neural-network><classification><keras><image-classification><preprocessing>","1",""
"48636","1","2019-04-04 22:04:59","0","67","<r><regularization><plotting><ridge-regression>","0",""
"48640","1","2019-04-04 23:47:22","2","70","<deep-learning><lstm><recurrent-neural-net><named-entity-recognition><sequence-to-sequence>","1","1"
"48642","1","2019-04-05 00:36:49","4","8251","<machine-learning><k-means><similarity><image>","1","1"
"48643","1","2019-04-05 01:10:33","0","18","<machine-learning><k-means>","1",""
"48645","1","2019-04-05 03:24:06","3","106","<machine-learning><computer-vision>","3",""
"48653","1","2019-04-05 05:44:50","3","91","<machine-learning><time-series>","2","2"
"60111","1","2019-09-12 10:48:38","0","19","<similarity><search><nosql>","0",""
"60112","1","2019-09-12 11:05:10","1","82","<categorical-data><missing-data><encoding><unseen-data>","1","1"
"60113","1","2019-09-12 11:13:22","1","545","<python><pandas><data-cleaning><dataframe>","3",""
"60114","1","2019-09-12 11:28:55","0","217","<keras><tensorflow><lstm>","0",""
"60117","1","2019-09-12 12:40:09","0","15","<deep-learning><computer-vision><object-detection><azure-ml>","0",""
"60119","1","2019-09-12 13:30:23","3","85","<python><scikit-learn><pandas><numpy>","2",""
"60120","1","2019-09-12 13:32:43","0","19","<python><object-detection><image><image-size>","0",""
"60122","1","2019-09-12 15:15:27","1","275","<python><deep-learning><keras><unbalanced-classes><hyperparameter-tuning>","0",""
"60124","1","2019-09-12 16:00:22","1","10","<algorithms>","0",""
"60126","1","2019-09-12 17:34:38","1","773","<python><keras><reshape>","2",""
"60127","1","2019-09-12 17:51:00","0","696","<tensorflow>","0",""
"60128","1","2019-09-12 17:51:29","1","9","<image-classification><computer-vision><image-recognition>","0",""
"60129","1","2019-09-12 18:10:24","1","27","<machine-learning><recommender-system><transfer-learning>","0",""
"60130","1","2019-09-12 19:16:28","1","26","<machine-learning><python>","0",""
"60131","1","2019-09-12 22:15:40","0","16","<machine-learning-model>","0",""
"60133","1","2019-09-12 22:53:42","1","186","<python><classification><bigdata><multilabel-classification><jupyter>","0",""
"60139","1","2019-09-13 04:07:16","4","294","<python><keras><tensorflow><image-classification>","2","1"
"60145","1","2019-09-13 09:16:46","0","122","<neural-network>","0",""
"60146","1","2019-09-13 09:28:35","1","124","<outlier>","3",""
"60149","1","2019-09-13 09:35:57","0","12","<deep-learning><cnn><faster-rcnn><deep-network>","0",""
"60151","1","2019-09-13 10:18:50","0","230","<machine-learning><python><scikit-learn><random-forest>","0",""
"60154","1","2019-09-13 10:42:39","0","40","<machine-learning><neural-network><r><statistics><rstudio>","0",""
"60157","1","2019-09-13 11:42:24","1","18","<python><deep-learning><pytorch>","0",""
"60164","1","2019-09-13 15:17:47","0","24","<r>","0","0"
"60165","1","2019-09-13 15:18:00","0","31","<time-series><arima>","0",""
"60169","1","2019-09-13 18:34:31","1","93","<machine-learning><python><keras><cnn><image-classification>","1","1"
"60170","1","2019-09-13 19:02:24","2","59","<machine-learning><neural-network><keras><regression>","1","1"
"60171","1","2019-09-13 20:14:02","0","6","<data-analysis><metric><market-basket-analysis>","0",""
"60174","1","2019-09-13 22:46:40","0","39","<pandas>","1",""
"60177","1","2019-09-14 00:14:07","0","19","<nlp><automatic-summarization>","0",""
"60178","1","2019-09-14 00:29:17","1","176","<r>","1","1"
